date,year,lat,lon,lat_bin,lon_bin,grid_id,aggressor,victim,attack_eez,cluster,Hotspot
2012-10-20,2012,3.91666666667,98.7666666667,0,95,62,ROBBERS,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-19,2012,1.1,103.466666667,0,100,64,ROBBERS,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-18,2012,4.21666666667,108.25,0,105,66,ROBBERS,TUGBOAT,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-18,2012,1.3,104.8,0,100,64,TUG BOAT,PIRATES,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-17,2012,0.983333333333,105.166666667,0,105,66,ROBBERS,SALVAGE VESSEL,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-17,2012,1.3,104.8,0,100,64,PIRATES,TUG/BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-15,2012,1.1,104.166666667,0,100,64,ROBBERS,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2012-10-14,2012,5.26666666667,115.233333333,5,115,73,PIRATES,TANKER,High Seas,hotspot_south_china_sea,South China Sea
2012-09-29,2012,3.91666666667,98.7666666667,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-25,2012,1.01666666667,104.016666667,0,100,64,PIRATES,TUG/BARGE,High Seas,hotspot_malacca_straits,Malacca Straits
2012-09-24,2012,1.01666666667,103.066666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-22,2012,1.15,103.083333333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-16,2012,-6.03333333333,106.916666667,-10,105,65,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-14,2012,1.15,103.083333333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-14,2012,1.25,103.15,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-13,2012,1.13333333333,103.083333333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-11,2012,3.9,98.7666666667,0,95,62,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-08,2012,-5.56666666667,104.6,-10,100,91,PIRATES,LPG TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-09-08,2012,1.82,103.81,0,100,64,PIRATES,TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2012-09-04,2012,1.06666666667,104.133333333,0,100,64,PIRATES,CHEMICAL TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2012-09-03,2012,3.91666666667,98.7666666667,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-31,2012,1.7,101.45,0,100,64,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-19,2012,0.950833333333,103.653333333,0,100,64,PIRATES,TUG/BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-19,2012,1,103.65,0,100,64,PIRATES,TUG,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-17,2012,1.10666666667,104.175,0,100,64,PIRATES,MERCHANT VESSEL,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-17,2012,1.06666666667,103.7,0,100,64,PIRATES,TUG,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-06,2012,-6,106.883333333,-10,105,65,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-08-02,2012,1.725,101.433333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-07-28,2012,-7.18333333333,112.716666667,-10,110,69,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-07-27,2012,7.93888888889,117.284166667,5,115,73,PIRATES,TUG WITH BARGE,PHL,hotspot_south_china_sea,South China Sea
2012-07-23,2012,1.23333333333,103.016666667,0,100,64,PIRATES,TUG,IDN,hotspot_malacca_straits,Malacca Straits
2012-07-22,2012,1.1,103.466666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-07-17,2012,1.71666666667,101.45,0,100,64,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-07-13,2012,-5.2,100.233333333,-10,100,91,PIRATES,BARGE/TUGBOAT,IDN,hotspot_malacca_straits,Malacca Straits
2012-06-17,2012,1.63333333333,110.466666667,0,110,94,PIRATES,TUGBOAT,High Seas,hotspot_malacca_straits,Malacca Straits
2012-06-04,2012,3.95,98.7666666667,0,95,62,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-05-23,2012,4.83333333333,99.0666666667,0,95,62,PIRATES,FISHING VESSEL,MYS,hotspot_malacca_straits,Malacca Straits
2012-05-12,2012,1.23333333333,104.133333333,0,100,64,PIRATES,BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2012-05-08,2012,1.21666666667,104.883333333,0,100,64,PIRATES,PRODUCT TANKE,IDN,hotspot_malacca_straits,Malacca Straits
2012-05-08,2012,1.22333333333,104.883333333,0,100,64,Pirates,Product Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2012-04-24,2012,1.23333333333,103.583333333,0,100,64,PIRATES,CONTAINER SHIP,SGP,hotspot_malacca_straits,Malacca Straits
2012-04-17,2012,6.45,99.7666666667,5,95,90,PIRATES,TUG BOAT,High Seas,hotspot_malacca_straits,Malacca Straits
2012-04-15,2012,1.58333333333,104.616666667,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2012-04-06,2012,1.7,103.45,0,100,64,PIRATES,CHEMICAL TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2012-04-03,2012,1.68333333333,101.483333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-04-02,2012,3.38333333333,99.45,0,95,62,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-04-02,2012,1.7,103.45,0,100,64,PIRATES,CHEMICAL TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2012-03-25,2012,1.83333333333,104.466666667,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2012-03-11,2012,-6.01666666667,106.883333333,-10,105,65,Pirates,Fishing Vessel,IDN,hotspot_malacca_straits,Malacca Straits
2012-03-11,2012,-6.01666666667,106.883333333,-10,105,65,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2012-03-08,2012,1.70666666667,101.485,0,100,64,PIRATES,OIL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-02-26,2012,1.26833333333,104.293333333,0,100,64,PIRATES,TUG AND BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2012-02-23,2012,3.38333333333,99.45,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-02-07,2012,1.10333333333,103.478333333,0,100,64,PIRATES,PRODUCT TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-02-01,2012,1.11666666667,104.166666667,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-01-30,2012,1.08333333333,103.5,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-01-23,2012,1.7,101.433333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-01-22,2012,1.705,101.456666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2012-01-14,2012,1.40472222222,104.701388889,0,100,64,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2012-01-07,2012,6.10333333333,106.855,5,105,93,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-29,2011,1.7,101.466666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-25,2011,1.70666666667,101.476666667,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-24,2011,1.16666666667,103.65,0,100,64,PIRATES,TUG AND BARGE,SGP,hotspot_malacca_straits,Malacca Straits
2011-12-13,2011,1.2175,103.35,0,100,64,PIRATES,TUG AND BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-12,2011,1.225,103.35,0,100,64,PIRATES,TUG AND BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-10,2011,1.7,101.483333333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-08,2011,1.70833333333,101.493333333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-12-07,2011,4.41666666667,99.8333333333,0,95,62,PIRATES,FISHING VESSELS,MYS,hotspot_malacca_straits,Malacca Straits
2011-12-01,2011,1.68888888889,101.464444444,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-11-30,2011,1.7,101.5,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-11-16,2011,3.93333333333,98.8,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-11-16,2011,3.93666666667,98.7916666667,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-27,2011,1.4,104.566666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-26,2011,1.70333333333,101.488333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-25,2011,1.5,105.3,0,105,66,PIRATES,TUG BOAT AND BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-25,2011,1.25833333333,104.033333333,0,100,64,PIRATES,TUG BOAT AND BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-10,2011,1.04666666667,103.638333333,0,100,64,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-10-10,2011,1.03333333333,103.633333333,0,100,64,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-09-09,2011,1.06388888889,103.510555556,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-09-09,2011,1.66666666667,101.45,0,100,64,PIRATES,CHEMICAL TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2011-09-08,2011,1.12416666667,103.595833333,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-08-26,2011,1.41666666667,104.483333333,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-08-20,2011,3.78833333333,98.7016666667,0,95,62,PIRATES,BULK CARRIER,High Seas,hotspot_malacca_straits,Malacca Straits
2011-08-12,2011,1.7045,101.478333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-08-11,2011,3,101.4,0,100,64,PIRATES,TUG BOAT,High Seas,hotspot_malacca_straits,Malacca Straits
2011-08-08,2011,1.26111111111,103.459722222,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-08-06,2011,2.19277777778,109.258611111,0,105,66,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-07-20,2011,3.93166666667,98.7633333333,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-07-04,2011,-6.09833333333,106.883333333,-10,105,65,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2011-07-01,2011,1.27666666667,104.213333333,0,100,64,PIRATES,BULK CARRIER,MYS,hotspot_malacca_straits,Malacca Straits
2011-07-01,2011,1.52666666667,104.536666667,0,100,64,PIRATES,TUG BOAT,MYS,hotspot_malacca_straits,Malacca Straits
2011-06-06,2011,1.15,103.8,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-06-01,2011,1.16666666667,103.85,0,100,64,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-06-01,2011,-5.38333333333,106.216666667,-10,105,65,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-29,2011,1.31666666667,104.9,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-26,2011,1.18333333333,103.933333333,0,100,64,PIRATES,BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-21,2011,-5.38333333333,106.216666667,-10,105,65,PIRATES,CONTAINER SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-18,2011,-6.01666666667,106.9,-10,105,65,PIRATES,OIL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-15,2011,3.91666666667,98.75,0,95,62,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-15,2011,1.2495,104.1135,0,100,64,PIRATES,BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-05-05,2011,1.71666666667,101.433333333,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-30,2011,1.33333333333,104.1,0,100,64,PIRATES,BARGE,MYS,hotspot_malacca_straits,Malacca Straits
2011-04-25,2011,2.95,105.283333333,0,105,66,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-24,2011,3.13333333333,105.266666667,0,105,66,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-18,2011,1.7055,101.452666667,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-17,2011,1.25333333333,104.053333333,0,100,64,PIRATES,BARGE,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-15,2011,1.69333333333,101.496666667,0,100,64,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-05,2011,1.75361111111,101.369444444,0,100,64,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-04-01,2011,2.8,105.516666667,0,105,66,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-31,2011,2.06666666667,106,0,105,66,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-25,2011,3.18333333333,105.383333333,0,105,66,PIRATES,CHEMICAL TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-25,2011,2.05,104.85,0,100,64,PIRATES,CHEMICAL TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-03-21,2011,1.585,105.126111111,0,105,66,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-21,2011,1.585,105.123333333,0,105,66,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-20,2011,2.91833333333,105.286666667,0,105,66,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-18,2011,1.08333333333,103.583333333,0,100,64,PIRATES,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-16,2011,3.93333333333,98.7666666667,0,95,62,PIRATES,CARGO SHIP,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-12,2011,3.00833333333,105.371666667,0,105,66,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-09,2011,-6,106.883333333,-10,105,65,PIRATES,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2011-03-08,2011,1.32833333333,104.288333333,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-03-03,2011,1.32783333333,104.287166667,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-02-17,2011,1.135,103.536666667,0,100,64,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-02-17,2011,5.98333333333,116.066666667,5,115,73,PIRATES,TANKER,MYS,hotspot_south_china_sea,South China Sea
2011-02-14,2011,1.083,103.585,0,100,64,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-02-11,2011,1.18333333333,103.583333333,0,100,64,PIRATES,TUG BOAT,IDN,hotspot_malacca_straits,Malacca Straits
2011-01-27,2011,-6.13333333333,106.9,-10,105,65,PIRATES,TANKER,High Seas,hotspot_malacca_straits,Malacca Straits
2011-01-13,2011,1.30166666667,104.202333333,0,100,64,PIRATES,TANKER,MYS,hotspot_malacca_straits,Malacca Straits
2011-01-11,2011,1.2215,103.506,0,100,64,PIRATES,TUG BOAT,MYS,hotspot_malacca_straits,Malacca Straits
2017-12-25,2017,-7.76666666667,109.066666667,-10,105,65,Robbbers,Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2017-11-22,2017,-7.18333333333,116.45,-10,115,113,Pirates,Tug,IDN,0,Outside of Hotspots
2017-11-03,2017,-0.25,117.566666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2017-10-27,2017,-7.85,109.066666667,-10,105,65,Robbers,Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2017-10-25,2017,-7.73333333333,109.066666667,-10,105,65,Robbers,Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2017-10-13,2017,-0.216666666667,117.583333333,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2017-09-07,2017,-0.216666666667,117.55,-5,115,72,Robbers,LPG Tanker,IDN,hotspot_south_china_sea,South China Sea
2017-08-13,2017,5.8,118.083333333,5,115,73,Robbers,Tanker,MYS,hotspot_south_china_sea,South China Sea
2017-08-13,2017,5.8,118.066666667,5,115,73,Robbers,Tanker,MYS,hotspot_south_china_sea,South China Sea
2017-05-31,2017,-7.75,109.066666667,-10,105,65,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2017-04-20,2017,-0.266666666667,117.583333333,-5,115,72,Pirates,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2017-04-19,2017,-0.25,117.566666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2017-03-26,2017,-3.71666666667,114.416666667,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2017-02-22,2017,6.08333333333,118.316666667,5,115,73,Suspicous Approach,Bulk Carrier,PHL,hotspot_south_china_sea,South China Sea
2017-01-19,2017,5.96666666667,118.15,5,115,73,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2017-01-16,2017,5.78333333333,118.016666667,5,115,73,Robbers,Product Tanker,MYS,hotspot_south_china_sea,South China Sea
2017-01-08,2017,-0.25,117.566666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-12-08,2016,-0.283333333333,117.65,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-12-08,2016,4.8,118.65,0,115,114,Pirates,Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-12-07,2016,-0.233333333333,117.583333333,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-12-01,2016,-3.66666666667,114.45,-5,110,70,Robbers,Cargo Vessel,IDN,hotspot_malacca_straits,Malacca Straits
2016-11-30,2016,-7.76666666667,109.066666667,-10,105,65,Robbers,Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2016-11-20,2016,-3.68333333333,114.416666667,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2016-11-19,2016,0.266666666667,117.616666667,0,115,114,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-11-19,2016,4.81666666667,118.766666667,0,115,114,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-11-16,2016,4.38333333333,119.616666667,0,115,114,Suspicious Approach,Vessel,PHL,hotspot_south_china_sea,South China Sea
2016-11-13,2016,3.66666666667,119.85,0,115,114,Suspicious Approach,Tanker,PHL,hotspot_south_china_sea,South China Sea
2016-11-05,2016,5.7,118.766666667,5,115,73,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-11-05,2016,5.7,118.783333333,5,115,73,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-09-27,2016,5.16666666667,119.283333333,5,115,73,Robbers,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-09-27,2016,5.16666666667,119.283333333,5,115,73,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-09-25,2016,-7.76666666667,109.066666667,-10,105,65,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2016-09-10,2016,4.4,118.866666667,0,115,114,Pirates,Fishing Vessel,MYS,hotspot_south_china_sea,South China Sea
2016-08-03,2016,1,114,0,110,94,Pirates,Fishing Vessel,High Seas,hotspot_malacca_straits,Malacca Straits
2016-07-24,2016,-0.216666666667,117.566666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-07-18,2016,5.26666666667,119.25,5,115,73,Pirates,Tug and Barge,High Seas,hotspot_south_china_sea,South China Sea
2016-07-15,2016,-0.3,117.666666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-07-10,2016,-3.68333333333,114.416666667,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2016-07-09,2016,3.5,117.966666667,0,115,114,Pirates,Vessel,IDN,hotspot_south_china_sea,South China Sea
2016-07-03,2016,-0.266666666667,117.616666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-06-28,2016,-1.46666666667,116.8,-5,115,72,Robbers,Tanker,IDN,hotspot_south_china_sea,South China Sea
2016-05-18,2016,-0.233333333333,117.566666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-05-04,2016,-0.25,117.666666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-05-04,2016,-1.33333333333,116.866666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-04-15,2016,4.66666666667,119.4,0,115,114,Pirates,Tug,PHL,hotspot_south_china_sea,South China Sea
2016-04-15,2016,4.51666666667,119,0,115,114,Pirates,Tug,MYS,hotspot_south_china_sea,South China Sea
2016-04-12,2016,-6.9,110.366666667,-10,110,69,Robbers,Container Ship,IDN,hotspot_malacca_straits,Malacca Straits
2016-04-01,2016,4.11666666667,118.916666667,0,115,114,Pirates,Tug,MYS,hotspot_south_china_sea,South China Sea
2016-04-01,2016,-0.25,117.583333333,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2016-03-25,2016,4.81666666667,119.216666667,0,115,114,Pirates,Tug and Barge,PHL,hotspot_south_china_sea,South China Sea
2015-12-27,2015,-3.73333333333,114.433333333,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2015-11-03,2015,-3.7,114.433333333,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2015-10-26,2015,-8.76666666667,115.733333333,-10,115,113,Hijacking,Sailing Yacht,IDN,0,Outside of Hotspots
2015-09-02,2015,-8.36666666667,117.183333333,-10,115,113,Robbers,Sailing Yacht,IDN,0,Outside of Hotspots
2015-08-09,2015,-3.7,114.466666667,-5,110,70,Robber,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2015-06-24,2015,-0.3,117.666666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2015-05-16,2015,4.16666666667,121.166666667,0,120,75,Suspicious Approach,Passenger Vessel,PHL,hotspot_south_china_sea,South China Sea
2015-03-20,2015,6,119.216666667,5,115,73,Pirates,Bulk Carrier,PHL,hotspot_south_china_sea,South China Sea
2015-02-12,2015,-3.68333333333,114.466666667,-5,110,70,Robbers,Bulk Carrier,IDN,hotspot_malacca_straits,Malacca Straits
2014-11-16,2014,-1.23333333333,117.583333333,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2014-11-08,2014,-0.283333333333,117.6,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2014-10-14,2014,-6.25,111.5,-10,110,69,Pirates,Oil/Chemical Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2014-10-12,2014,-3.7,114.416666667,-5,110,70,Robbers,Bulk carrier,IDN,hotspot_malacca_straits,Malacca Straits
2014-08-20,2014,-0.233333333333,117.666666667,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2014-08-08,2014,-0.283333333333,117.683333333,-5,115,72,Robbers,Bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2014-07-25,2014,0.25,117.566666667,0,115,114,Robbers,Bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2014-06-27,2014,-1.3,116.8,-5,115,72,Robbers,Cargo Ship,IDN,hotspot_south_china_sea,South China Sea
2014-04-18,2014,-0.216666666667,117.583333333,-5,115,72,Robbers,Bulk Carrier,IDN,hotspot_south_china_sea,South China Sea
2014-04-08,2014,-0.216666666667,117.583333333,-5,115,72,Robbers,Anchored bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2014-01-09,2014,-3.7,114.433333333,-5,110,70,Robbers,Bulk carrier,IDN,hotspot_malacca_straits,Malacca Straits
2014-01-07,2014,-7.08333333333,112.65,-10,110,69,Robbers,Chemical tanker,IDN,hotspot_malacca_straits,Malacca Straits
2014-01-03,2014,-0.283333333333,117.666666667,-5,115,72,Robbers,Bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2013-12-18,2013,-0.25,117.583333333,-5,115,72,ROBBERS,BULK CARRIER,IDN,hotspot_south_china_sea,South China Sea
2013-12-16,2013,-0.1,117.566666667,-5,115,72,ROBBER,CRUDE OIL TANKER,IDN,hotspot_south_china_sea,South China Sea
2013-12-12,2013,1.1,103.616666667,0,100,64,ROBBERS,TANKER,IDN,hotspot_malacca_straits,Malacca Straits
2013-12-05,2013,-3.71666666667,114.416666667,-5,110,70,ROBBER,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2013-11-11,2013,-3.66666666667,114.433333333,-5,110,70,Robbers,Bulk carrier,IDN,hotspot_malacca_straits,Malacca Straits
2013-11-09,2013,-3.66666666667,114.433333333,-5,110,70,ROBBERS,BULK CARRIER,IDN,hotspot_malacca_straits,Malacca Straits
2013-11-09,2013,-1.36666666667,109.333333333,-5,105,112,ROBBERS,YACHT,IDN,hotspot_malacca_straits,Malacca Straits
2013-11-08,2013,-1.71666666667,116.633333333,-5,115,72,Robbers,Bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2013-10-23,2013,-7.08333333333,112.65,-10,110,69,Robbers,Tanker,IDN,hotspot_malacca_straits,Malacca Straits
2013-10-19,2013,-0.233333333333,117.55,-5,115,72,Robbers,Bulk carrier,IDN,hotspot_south_china_sea,South China Sea
2013-10-10,2013,1.95,118.083333333,0,115,114,ROBBERS,BULK CARRIER PORT HAINAN,IDN,hotspot_south_china_sea,South China Sea
2013-10-05,2013,-8.16666666667,117.55,-10,115,113,Robbers,Tanker,High Seas,0,Outside of Hotspots
